LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID178403,178403,,1343.979736328125,71.03625935810531,92.66654280673299,0.0,370.0,370,1.5,1,,1235.904761904762,1111.0,705.0,1928.0,25954.0,388.62242662536914,761.047619047619,737.0,295.0,1353.0,15982.0,351.6631166600325,0.28823149848612695,1.4230975393006726,0.2407783007423941,0.8399204625846312
ID178410,178410,,2027.0672607421875,71.00981547517327,92.7285785891643,0.0,373.0,373,1.5,1,,1827.1904761904761,1620.0,1035.0,2934.0,38371.0,582.0053796184035,731.5714285714286,676.0,262.0,1363.0,15363.0,358.0204702846712,0.29551334264624574,1.4322605297564068,0.23386440984248413,0.7745965708355257
ID178409,178409,,1175.2769775390625,76.34200262862933,88.15806477372418,0.0,373.0,373,1.5,1,,1121.4285714285713,1031.0,634.0,1773.0,23550.0,350.0026530511692,642.8571428571429,616.0,195.0,1162.0,13500.0,325.8897491045531,0.26866123916688556,1.3570305298367196,0.1508583485182699,0.517155617041652
ID178414,178414,,2188.15966796875,70.98717278045055,92.63377186528744,0.0,374.0,374,1.5,1,,1946.2380952380952,1761.0,1126.0,3134.0,40871.0,636.0932246740178,722.4285714285714,682.0,238.0,1317.0,15171.0,349.8812043292082,0.2982081386161414,1.405660236106386,0.23157478157630368,0.7764880424183782
ID178413,178413,171,1740.2384033203125,81.67764856155519,71.49840449749155,0.0,376.0,376,1.5,1,,1606.1904761904761,1644.0,792.0,2608.0,33730.0,570.7867919852052,510.57142857142856,431.0,165.0,988.0,10722.0,260.2544084984098,0.2835526972967573,1.2432921922327103,0.2173542810916677,0.7005507788450875
ID178411,178411,171,4145.740234375,81.70367688752034,71.46716287216152,0.0,377.0,377,1.5,1,,3662.190476190476,3731.0,1711.0,5990.0,76906.0,1325.5107173858544,480.42857142857144,433.0,165.0,892.0,10089.0,239.58204678743593,0.3007054804222312,1.2774680708633626,0.20510638297872336,0.6825875163793381
ID178415,178415,171,4236.43310546875,81.72882974239808,71.48511170024541,0.0,378.0,378,1.5,1,,3681.8571428571427,3554.0,1691.0,6017.0,77319.0,1363.6914345156783,481.42857142857144,403.0,159.0,937.0,10110.0,240.51623051856012,0.30577193449101336,1.2644775051106458,0.21016249214471677,0.6952307765416361
ID178412,178412,171,4205.8466796875,81.71038214990064,71.45930103483875,0.0,379.0,379,1.5,1,,3669.6666666666665,3676.0,1672.0,6073.0,77063.0,1357.067107159161,482.85714285714283,398.0,164.0,918.0,10140.0,242.02650386151632,0.3030522718193789,1.257798275164055,0.20816764219650594,0.6874984949502243
ID178417,178417,171,2742.6015625,81.67091829775873,71.4853944039948,0.0,380.0,380,1.5,1,,2463.904761904762,2464.0,1136.0,3960.0,51742.0,895.4649577042031,482.0952380952381,422.0,156.0,944.0,10124.0,241.98448395752666,0.2966051258277316,1.2588565248292727,0.20995548119155039,0.6914059987370518
ID178416,178416,173,3328.4619140625,98.7984161215726,87.00914561038319,0.0,381.0,381,1.5,1,,2843.190476190476,2423.0,1699.0,4684.0,59707.0,920.9362420410882,418.14285714285717,420.0,166.0,673.0,8781.0,146.38076571540597,0.3102116500806442,1.4619180697563052,0.13587193790928942,0.6833938447910851
ID178418,178418,173,4467.646484375,98.7900600004918,86.97229077312579,0.0,382.0,382,1.5,1,,3754.0,3148.0,2234.0,6293.0,78834.0,1233.5764670258588,404.42857142857144,422.0,167.0,619.0,8493.0,138.0762729177506,0.31280872774506197,1.4502256921514252,0.12363564199245881,0.6445712802011654
ID178419,178419,173,4451.7431640625,98.80673155067446,86.94757551648766,0.0,383.0,383,1.5,1,,3755.7619047619046,3188.0,2207.0,6246.0,78871.0,1233.6635645410747,403.76190476190476,396.0,166.0,636.0,8479.0,147.5075946390235,0.3146700448385645,1.4573703995007632,0.12338114007485677,0.6012604056592278
ID178420,178420,173,4453.95263671875,98.81584660693605,86.97681459773841,0.0,384.0,384,1.5,1,,3736.285714285714,3145.0,2270.0,6258.0,78462.0,1229.8992293215385,403.0952380952381,390.0,168.0,633.0,8465.0,144.39525780367745,0.3125646928930348,1.4468374670792412,0.12536559425684657,0.6219700367974033
ID178422,178422,173,4521.94091796875,98.8308717294244,86.96700971656091,0.0,385.0,385,1.5,1,,3753.0476190476193,3121.0,2281.0,6397.0,78814.0,1242.555651719088,407.8095238095238,427.0,168.0,656.0,8564.0,143.89184099441462,0.3131535704392993,1.4405889203315811,0.12545379876796708,0.6318403186612623
ID178421,178421,173,4488.90625,98.82688287648523,86.94530746054592,0.0,386.0,386,1.5,1,,3759.809523809524,3162.0,2234.0,6294.0,78956.0,1234.7957571617915,397.85714285714283,431.0,153.0,617.0,8355.0,138.82049045954483,0.31235170680019114,1.4494203473389415,0.12389023405972552,0.6318540254678572
ID178423,178423,,1069.058837890625,98.82912237277996,87.0427339881013,0.0,387.0,387,1.5,1,,974.6190476190476,859.0,571.0,1631.0,20467.0,292.9133790372977,400.4761904761905,397.0,157.0,707.0,8410.0,144.88119927983033,0.2801876465989054,1.4564682877279043,0.12041832503455507,0.5941649693765161
ID178424,178424,174,745.4718017578125,97.04301773526642,91.89766118605222,0.0,406.0,406,1.5,1,,684.952380952381,596.0,448.0,1091.0,14384.0,205.99647477335049,619.7619047619048,564.0,255.0,1084.0,13015.0,245.57909209904346,0.2757427937915743,1.4373801222618963,0.25747273583652375,1.0334659065571472
ID178425,178425,174,4465.203125,97.07686934687494,91.90511260734539,0.0,407.0,407,1.5,1,,3750.5714285714284,3421.0,2257.0,6296.0,78762.0,1221.662456304055,570.1428571428571,514.0,244.0,983.0,11973.0,231.61633917197761,0.3155283860299644,1.472700456544991,0.25104815642020295,0.9879330162520451
ID178426,178426,174,4277.39111328125,97.11607216696527,91.90358389039784,0.0,408.0,408,1.5,1,,3627.5238095238096,3235.0,2269.0,5990.0,76178.0,1169.5067600936566,573.952380952381,520.0,234.0,1019.0,12053.0,237.9818220348933,0.3148419835338385,1.4854451077298378,0.2520158410699214,0.9709124916929389
ID178427,178427,,865.5958862304688,66.98008269474983,79.4346948240993,0.0,420.0,420,1.5,1,,826.3333333333334,786.0,489.0,1306.0,17353.0,260.90004471700144,722.8571428571429,714.0,299.0,1213.0,15180.0,284.4018786355473,0.2702932698906529,1.3478524401412129,0.28798243660313727,1.1365958676181442
ID178428,178428,,4366.6689453125,67.02347438443105,79.36195685548577,0.0,421.0,421,1.5,1,,3724.0476190476193,3369.0,1972.0,6101.0,78205.0,1293.445455989176,674.8095238095239,717.0,257.0,1182.0,14171.0,269.73183331739307,0.31077063608956085,1.3652443088669564,0.27793308684281726,1.0882060375069653
ID178429,178429,,4405.2763671875,66.97462910287574,79.34804610801771,0.0,422.0,422,1.5,1,,3733.4285714285716,3371.0,2006.0,6340.0,78402.0,1284.3486119986494,674.5714285714286,688.0,280.0,1143.0,14166.0,269.11160722432084,0.30995852182303485,1.3756278457266495,0.28201995520260636,1.1028350554880577
ID178431,178431,175,4369.47119140625,67.00441075317808,79.39622484401913,0.0,423.0,423,1.5,1,,3734.4285714285716,3442.0,1958.0,6111.0,78423.0,1302.7921388858842,666.3809523809524,684.0,299.0,1124.0,13994.0,256.4381945402198,0.31136109961498426,1.3611973007249447,0.26991617228353965,1.1046474961801405
ID178430,178430,175,4385.2548828125,67.0271267991404,79.36975934949378,0.0,424.0,424,1.5,1,,3746.9523809523807,3399.0,1990.0,6222.0,78686.0,1290.623627406165,679.1428571428571,702.0,278.0,1143.0,14262.0,271.56661903007995,0.30881842319199765,1.3700372001603838,0.28166071308215945,1.0991778042018365
ID178436,178436,175,4365.98095703125,67.02422463500336,79.33421074750127,0.0,425.0,425,1.5,1,,3715.6190476190477,3343.0,2005.0,6173.0,78028.0,1283.9830791794134,684.3333333333334,711.0,284.0,1126.0,14371.0,264.59276886062725,0.30871703698734104,1.3652642460027653,0.2783028308390225,1.12616906259123
ID178432,178432,175,4271.29052734375,66.99920186279186,79.35960003866143,0.0,426.0,426,1.5,1,,3734.095238095238,3421.0,2033.0,6133.0,78416.0,1248.546511138528,660.952380952381,674.0,272.0,1095.0,13880.0,261.9901670274051,0.30687888004666475,1.4045665508027636,0.2751932197939755,1.0888721999019484
ID178433,178433,175,4385.97705078125,66.99600654561327,79.32011801874535,0.0,427.0,427,1.5,1,,3725.714285714286,3430.0,1944.0,6241.0,78240.0,1284.7981609131118,675.2380952380952,705.0,279.0,1146.0,14180.0,261.1037925350577,0.3085143745923436,1.367418787094571,0.2746926759107355,1.1145905109162075
ID178435,178435,,4314.5107421875,66.99011209807247,79.3844689444118,0.0,428.0,428,1.5,1,,3713.095238095238,3409.0,1992.0,6179.0,77975.0,1272.9688882593284,676.2380952380952,672.0,278.0,1147.0,14201.0,268.7898630458197,0.3079487555825802,1.3735232628844793,0.2803786768849318,1.1018520687894398
ID178434,178434,,2903.54638671875,67.04373182555499,79.30076203839268,0.0,429.0,429,1.5,1,,2518.5238095238096,2253.0,1370.0,4131.0,52889.0,849.5821101604963,682.7619047619048,680.0,298.0,1156.0,14338.0,264.6627863455504,0.3057480912732457,1.3882735604326322,0.2782668776606415,1.1231722784547133
ID178437,178437,,658.6400146484375,63.98273569099617,108.52783330484765,0.0,440.0,440,1.5,1,,676.952380952381,665.0,357.0,1061.0,14216.0,206.57721950652646,440.7142857142857,418.0,156.0,833.0,9255.0,202.54138906829462,0.24970330974462662,1.309552961212467,0.20226032735775526,0.7321254928083566
ID178439,178439,176,4204.68896484375,63.8842802130596,108.48574877113973,0.0,441.0,441,1.5,1,,3674.4761904761904,3439.0,1742.0,6019.0,77164.0,1330.3161511102396,441.95238095238096,404.0,280.0,731.0,9281.0,137.89759830775742,0.3033166049821914,1.285632454826816,0.25697066142985325,1.3104099213467997
ID178438,178438,176,4293.58935546875,63.91120626135598,108.45119649080596,0.0,442.0,442,1.5,1,,3706.714285714286,3473.0,1757.0,6142.0,77841.0,1331.7007224919998,444.95238095238096,406.0,259.0,709.0,9344.0,136.513177455686,0.30534523959250404,1.3022016342363851,0.2619140064486723,1.3530003798522514
ID178440,178440,,3295.6943359375,63.87019562952126,108.50878225751488,0.0,443.0,443,1.5,1,,2931.2380952380954,2746.0,1401.0,4761.0,61556.0,1048.258360556304,395.0952380952381,353.0,142.0,751.0,8297.0,195.9160291456278,0.2995168189746852,1.2889974759994345,0.18585746699301448,0.6321342803614183
ID178442,178442,177,3628.28369140625,80.50481850760465,87.98579868459326,0.0,455.0,455,1.5,1,,3149.0,3117.0,1517.0,5205.0,66129.0,1137.4786591404693,598.047619047619,625.0,206.0,968.0,12559.0,244.32713238412063,0.302874030291836,1.2871199092893293,0.1698025335320417,0.7106007667870925
ID178441,178441,178,3766.3173828125,73.30221328873935,79.77512965876129,0.0,455.0,455,1.5,1,,3277.4761904761904,3224.0,1775.0,5365.0,68827.0,1115.256321167812,475.5238095238095,443.0,183.0,1020.0,9986.0,232.17679019394234,0.30484527629402475,1.373141521673861,0.0959625752815771,0.35866552145134356
ID178443,178443,179,3183.6328125,68.08345396339404,65.71158124761986,0.0,456.0,456,1.5,1,,2734.7619047619046,2353.0,1569.0,4594.0,57430.0,907.3741733574911,542.4285714285714,561.0,248.0,885.0,11391.0,211.5579285747928,0.30543866478378606,1.410362150534781,0.26979349552712983,1.0895360979983812
ID178444,178444,178,4388.1630859375,73.28447557388434,79.78683433353869,0.0,456.0,456,1.5,1,,3748.190476190476,3543.0,1925.0,6164.0,78712.0,1302.7662729379979,471.95238095238096,413.0,186.0,995.0,9911.0,228.10074006685645,0.3108644015929487,1.3645779963792455,0.10151289923729873,0.38135823326394724
ID178445,178445,177,4197.56884765625,80.5135833020021,87.99204575231231,0.0,456.0,456,1.5,1,,3672.190476190476,3584.0,1772.0,6043.0,77116.0,1313.944695146931,598.952380952381,643.0,225.0,968.0,12578.0,243.86932488332272,0.30271215359016157,1.2988515071619555,0.17830837148845977,0.7433235385817322
ID178448,178448,177,4282.0146484375,80.50182123059278,87.97776747742996,0.0,457.0,457,1.5,1,,3711.4285714285716,3550.0,1799.0,6107.0,77940.0,1346.246655387807,585.7619047619048,632.0,235.0,903.0,12301.0,229.1809121113503,0.30617580331948646,1.2924557908840726,0.1714261906745867,0.7480573954046393
ID178446,178446,179,4350.0,68.09190250124294,65.72349292344823,0.0,457.0,457,1.5,1,,3735.7619047619046,3290.0,2146.0,6142.0,78451.0,1245.167053240725,520.0,567.0,230.0,850.0,10920.0,192.79548749905948,0.31167851328277013,1.4258079211125898,0.25436140426448417,1.0938682221174185
ID178447,178447,178,4298.43994140625,73.29246764372874,79.77633863239366,0.0,457.0,457,1.5,1,,3719.809523809524,3583.0,1975.0,6134.0,78116.0,1268.2450717052923,466.76190476190476,421.0,201.0,979.0,9802.0,227.32309710231925,0.30787873206953276,1.3808920396234612,0.08660588088573569,0.3273084119176503
ID178454,178454,180,1752.13671875,89.39058522218467,73.97932958629941,0.0,458.0,458,1.5,1,,1544.6666666666667,1419.0,852.0,2557.0,32438.0,518.7400440811692,387.76190476190476,335.0,143.0,712.0,8143.0,182.2275788024153,0.29284636040712825,1.3489874504739667,0.19335397241202446,0.6895485454537381
ID178455,178455,178,4404.0302734375,73.28072730117592,79.79756797467937,0.0,458.0,458,1.5,1,,3702.6190476190477,3533.0,1937.0,6211.0,77755.0,1298.6830435556813,478.2857142857143,416.0,195.0,1021.0,10044.0,245.47243080581228,0.3102199005813464,1.3500856440943891,0.07908625760444782,0.2856008824575621
ID178453,178453,179,4438.04443359375,68.05708717370774,65.70747215948887,0.0,458.0,458,1.5,1,,3735.285714285714,3256.0,2175.0,6285.0,78441.0,1255.7653500099907,530.0,554.0,238.0,877.0,11130.0,202.98177258069256,0.3121804643343307,1.4153292480615811,0.2629787234042554,1.0873601255331626
ID178456,178456,177,4301.916015625,80.50692552607633,87.97340182096954,0.0,458.0,458,1.5,1,,3683.9523809523807,3557.0,1772.0,6155.0,77363.0,1355.3349946116819,603.2857142857143,644.0,229.0,922.0,12669.0,232.1321052455138,0.30575698181994637,1.2729500945396302,0.17866238704950632,0.7878826453127675
ID178450,178450,180,4374.14990234375,89.37519865708879,73.98263878726226,0.0,459.0,459,1.5,1,,3702.2380952380954,3407.0,1935.0,6157.0,77747.0,1300.689198262287,353.3809523809524,330.0,132.0,659.0,7421.0,171.7764466364572,0.3087013058060607,1.342822897605884,0.1823939454291974,0.6346842751645949
ID178451,178451,178,4346.78955078125,73.27938957152949,79.82682615822505,0.0,459.0,459,1.5,1,,3719.0476190476193,3623.0,1981.0,6114.0,78100.0,1277.0233543749493,438.2857142857143,359.0,155.0,1045.0,9204.0,255.47683708257054,0.30873108801886856,1.3740193207066238,0.06021598272138228,0.19487369130698706
ID178449,178449,179,4301.75634765625,68.05830437711674,65.69570083741519,0.0,459.0,459,1.5,1,,3673.9523809523807,3207.0,2039.0,6086.0,77153.0,1230.7012015997416,519.1428571428571,546.0,234.0,858.0,10902.0,201.52351865583472,0.3115514889312928,1.4182584519163008,0.25792912465925316,1.0564169311991776
ID178452,178452,177,4227.3046875,80.54339996290997,87.96923210020671,0.0,459.0,459,1.5,1,,3696.9523809523807,3553.0,1847.0,5981.0,77636.0,1324.4429197285353,591.0,625.0,215.0,934.0,12411.0,236.62037105879114,0.30558843004740227,1.3066859481839135,0.17249442023594433,0.7349023094028173
ID178464,178464,181,4248.953125,73.28252794582659,79.76065730611329,0.0,460.0,460,1.5,1,,3729.7619047619046,3640.0,1961.0,5998.0,78325.0,1258.528263677932,435.0,378.0,146.0,1028.0,9135.0,251.41201244172882,0.3075632496682053,1.3941832680748354,0.056832971800433826,0.18609180138740614
ID178465,178465,177,4236.0673828125,80.50215144056793,87.97476825215155,0.0,460.0,460,1.5,1,,3700.190476190476,3620.0,1840.0,6087.0,77704.0,1322.8413971088,601.5238095238095,611.0,243.0,956.0,12632.0,246.53592416676707,0.30320081173323493,1.3015633684619976,0.17835820895522386,0.738615431851065
ID178463,178463,180,4279.7265625,89.38504746665633,73.9662121481926,0.0,460.0,460,1.5,1,,3726.9523809523807,3452.0,2075.0,6130.0,78266.0,1264.5834284929751,353.85714285714283,353.0,133.0,649.0,7431.0,169.80379433754882,0.30680463925164203,1.3838455065978403,0.1700519603212092,0.605741133514812
ID178458,178458,181,4384.029296875,73.29255036042366,79.76615534601581,0.0,461.0,461,1.5,1,,3725.5238095238096,3640.0,1925.0,6229.0,78236.0,1302.357731924974,436.5238095238095,382.0,141.0,1022.0,9167.0,248.7359280537532,0.311023786981257,1.3572819689517521,0.059493195411598136,0.19709179091013826
ID178459,178459,177,4194.99169921875,80.50805222396804,87.97081818972522,0.0,461.0,461,1.5,1,,3691.285714285714,3591.0,1841.0,5996.0,77517.0,1321.76114116194,589.5714285714286,632.0,208.0,927.0,12381.0,234.40468669132264,0.3039627568979221,1.3019966451092133,0.16986747927149035,0.7304217681438698
ID178457,178457,180,4368.6376953125,89.37852106094141,73.96675984559091,0.0,461.0,461,1.5,1,,3716.4285714285716,3508.0,1923.0,6210.0,78045.0,1302.3557721079355,347.0952380952381,343.0,132.0,636.0,7289.0,167.4177125521385,0.30978753398449305,1.3498615644437764,0.1720062708525947,0.6085434499603727
ID178462,178462,177,4210.123046875,80.51459181229251,87.94134326799715,0.0,462.0,462,1.5,1,,3674.095238095238,3518.0,1794.0,5998.0,77156.0,1322.7382169107348,592.8095238095239,652.0,215.0,943.0,12449.0,232.1302692557821,0.3042113114418105,1.2957878386859703,0.17124342886711907,0.7467584415035106
ID178460,178460,180,4390.4501953125,89.35042645605843,73.94614201774229,0.0,462.0,462,1.5,1,,3729.285714285714,3437.0,1977.0,6233.0,78315.0,1288.1508507491328,346.14285714285717,320.0,121.0,650.0,7269.0,171.9253575579489,0.3087919181284351,1.366105529470097,0.17642774776961825,0.6038750190554916
ID178461,178461,181,949.4848022460938,73.33479725374798,79.76645093600555,0.0,462.0,462,1.5,1,,898.8571428571429,839.0,548.0,1420.0,18876.0,283.5001385739142,432.0,363.0,152.0,1024.0,9072.0,248.8236323181542,0.26810097243915954,1.3406393043872753,0.05674223561787449,0.186448757743146
ID178466,178466,182,4268.06591796875,89.3798688935966,74.02045267790808,0.0,463.0,463,1.5,1,,3723.5714285714284,3486.0,1982.0,6004.0,78195.0,1271.3855265586662,346.0952380952381,312.0,125.0,631.0,7268.0,171.33677502565078,0.30928909595509285,1.383698531220545,0.17721852159300275,0.6081728860414282
ID178467,178467,177,4223.54248046875,80.51719047803626,87.94834520459074,0.0,463.0,463,1.5,1,,3703.5238095238096,3650.0,1790.0,6101.0,77774.0,1325.576237681093,592.4761904761905,622.0,230.0,951.0,12442.0,235.23235726566594,0.30360959093537604,1.301392699308677,0.17950419490922875,0.7666178897730003
ID178470,178470,182,4337.99951171875,89.37882946459712,73.97668131314995,0.0,464.0,464,1.5,1,,3742.1428571428573,3455.0,1894.0,6167.0,78585.0,1285.5440593660837,350.57142857142856,315.0,130.0,628.0,7362.0,168.6883432334823,0.3086785194621903,1.3732095883527544,0.17177987346305357,0.6093231595940694
ID178471,178471,183,4320.984375,80.5572418673321,87.98173666029784,0.0,464.0,464,1.5,1,,3701.5238095238096,3597.0,1842.0,6202.0,77732.0,1338.3078352549394,593.5238095238095,631.0,229.0,919.0,12464.0,236.06198742017298,0.3040613512113593,1.2897861814073106,0.1720344162866143,0.7381031446116068
ID178468,178468,182,4387.6953125,89.38544690040682,73.94914967363272,0.0,465.0,465,1.5,1,,3729.5238095238096,3470.0,1977.0,6224.0,78320.0,1305.6732600098549,343.85714285714283,324.0,123.0,619.0,7221.0,172.240612433388,0.30886180662034735,1.3480912266315246,0.1741463414634146,0.5921948288441394
ID178469,178469,183,4272.22998046875,80.53200198387573,87.96155322050404,0.0,465.0,465,1.5,1,,3673.095238095238,3539.0,1822.0,6156.0,77135.0,1324.708115199794,584.2380952380952,612.0,224.0,923.0,12269.0,235.96607907957974,0.3023043789319956,1.2872826775629875,0.1728043971800693,0.7296246449414591
ID178474,178474,182,4306.412109375,89.38208538777718,73.97093768005846,0.0,466.0,466,1.5,1,,3706.5238095238096,3440.0,1865.0,6013.0,77837.0,1287.1683502575574,355.7142857142857,341.0,132.0,620.0,7470.0,169.73041650132802,0.30869625525940814,1.3584821579441035,0.17807084984327878,0.6335677275903752
ID178475,178475,183,4281.0673828125,80.50268154411597,87.9520276012289,0.0,466.0,466,1.5,1,,3694.8571428571427,3509.0,1801.0,6103.0,77592.0,1342.5227851218872,596.7142857142857,653.0,219.0,937.0,12531.0,240.12062444886797,0.3051832133778251,1.2870491855272177,0.17314983850582782,0.7335598828594814
ID178472,178472,182,4404.0771484375,89.34051680201097,73.96148860390626,0.0,467.0,467,1.5,1,,3730.714285714286,3375.0,2006.0,6241.0,78345.0,1293.8974512246766,353.23809523809524,317.0,127.0,687.0,7418.0,178.14092869464466,0.3094738161647184,1.3628536446020525,0.17573404128858422,0.5927623644324952
ID178473,178473,184,4303.79345703125,80.55453006966103,87.98601883770532,0.0,467.0,467,1.5,1,,3694.7619047619046,3612.0,1782.0,6176.0,77590.0,1348.5241898001645,598.0,607.0,216.0,956.0,12558.0,240.12788259592014,0.30551740528626015,1.282363069292721,0.17328848714175601,0.7356199339837031
ID178478,178478,182,4267.029296875,89.37177484441771,73.94934609923502,0.0,468.0,468,1.5,1,,3717.6190476190477,3386.0,1994.0,6146.0,78070.0,1260.7393258001623,354.3333333333333,331.0,133.0,665.0,7441.0,176.37668024240998,0.3064058986560686,1.3832114315243194,0.17437708378543665,0.5965992235003451
ID178479,178479,184,2827.37255859375,80.51792203933815,88.0084883925965,0.0,468.0,468,1.5,1,,2475.8571428571427,2365.0,1199.0,4076.0,51993.0,887.5964333926926,598.2857142857143,633.0,223.0,953.0,12564.0,240.2534376147702,0.3012238156017718,1.291449211782233,0.17417817340716343,0.7388031645341493
ID178476,178476,182,4321.966796875,89.39643008014906,73.96623702901555,0.0,469.0,469,1.5,1,,3733.4285714285716,3444.0,1858.0,6130.0,78402.0,1298.8674132269455,344.6666666666667,326.0,132.0,622.0,7238.0,162.23604202930164,0.30858108531013334,1.3556316036223937,0.1649297871484328,0.6015632338812316
ID178480,178480,182,4355.490234375,89.37795378155562,73.95315660769009,0.0,470.0,470,1.5,1,,3742.6666666666665,3424.0,1977.0,6198.0,78596.0,1293.2442666926204,350.1904761904762,346.0,131.0,636.0,7354.0,172.66864771799746,0.3076395156829062,1.3617101230438868,0.17244265529404737,0.5965871982164584
ID178477,178477,182,1486.05615234375,89.33816108408676,73.95243887027853,0.0,471.0,471,1.5,1,,1331.904761904762,1220.0,767.0,2153.0,27970.0,440.6362337304894,344.14285714285717,338.0,127.0,631.0,7227.0,160.5746822242802,0.29245413797883646,1.3679354048096233,0.16243440497014297,0.5989647315274491
ID178481,178481,185,3505.5,75.15045595523111,82.21943008166731,0.0,478.0,478,1.5,1,,2974.714285714286,2804.0,1678.0,4969.0,62469.0,991.3683040554173,663.8571428571429,678.0,253.0,1079.0,13941.0,237.44436942456346,0.31064271720914866,1.4223847354094126,0.20932955987118185,0.9678958870593195
ID178482,178482,185,4483.27392578125,75.13632226267745,82.20972223847751,0.0,479.0,479,1.5,1,,3763.6190476190477,3512.0,2068.0,6346.0,79036.0,1268.287919842749,652.7619047619048,661.0,278.0,1031.0,13708.0,231.56724828047354,0.3131930324472626,1.4154721198470257,0.19767594251015688,0.9305123763236434
ID178485,178485,,1377.706787109375,75.19925003975749,82.19701185474676,0.0,480.0,480,1.5,1,,1228.1904761904761,1156.0,676.0,2040.0,25792.0,391.7537005629455,654.7142857142857,657.0,288.0,1067.0,13749.0,229.33799137019207,0.2911493792551061,1.4139107329651441,0.19625436392704484,0.9367023199600136
ID178488,178488,186,1315.356201171875,89.3865022357668,73.94768767415819,0.0,482.0,482,1.5,1,,1211.4761904761904,1127.0,651.0,1951.0,25441.0,389.74461112985506,348.2857142857143,342.0,131.0,635.0,7314.0,170.6338603141659,0.28243774574049796,1.3691505472573586,0.17028681147245892,0.594003691122777
ID178489,178489,187,3556.008544921875,75.68434765028852,80.85749160159556,0.0,482.0,482,1.5,1,,3087.809523809524,2880.0,1716.0,4998.0,64844.0,1039.1795138015193,655.9047619047619,649.0,285.0,1041.0,13774.0,192.23706842383567,0.3098243390304686,1.4056991983800922,0.18149359352382993,1.0482468673399676
ID178483,178483,186,4273.6904296875,89.40966313409196,73.97331748877255,0.0,483.0,483,1.5,1,,3722.809523809524,3375.0,1919.0,6055.0,78179.0,1283.5222483092227,349.8095238095238,324.0,129.0,640.0,7346.0,173.33597983327613,0.3066528500873286,1.3613951411304077,0.1702343734443139,0.5871476286787143
ID178484,178484,187,4358.6767578125,75.67384601023703,80.89872637176894,0.0,483.0,483,1.5,1,,3761.9523809523807,3348.0,2004.0,6139.0,79001.0,1266.426803103538,641.6666666666666,614.0,278.0,1010.0,13475.0,178.63323692228536,0.310795676088237,1.408650209061101,0.16983179598480738,1.042972332694044
ID178486,178486,186,4389.849609375,89.3729219001836,73.98819937611549,0.0,484.0,484,1.5,1,,3727.3809523809523,3485.0,1942.0,6212.0,78275.0,1303.2827197577076,348.76190476190476,329.0,126.0,647.0,7324.0,174.27045210301853,0.3115207315361883,1.358647938861317,0.17263739342753068,0.5892592516473851
ID178487,178487,,565.8115234375,75.67000697722344,80.97115607378451,0.0,484.0,484,1.5,1,,580.0,533.0,342.0,894.0,12180.0,167.32333967501364,640.2857142857143,624.0,298.0,965.0,13446.0,177.7211700549889,0.25,1.3865369914956611,0.1742590469952514,1.069291374949395
ID178490,178490,186,4423.18701171875,89.3732697267018,73.93929718803861,0.0,485.0,485,1.5,1,,3720.0,3410.0,1926.0,6294.0,78120.0,1318.841385459222,347.0,309.0,127.0,635.0,7287.0,171.7672844286711,0.3093980992608237,1.3329881965964105,0.16982722292456806,0.5865494138485837
ID178491,178491,188,2706.390380859375,89.35533138429243,73.98571601992494,0.0,487.0,487,1.5,1,,2365.0,2193.0,1279.0,3950.0,49665.0,795.0454075082756,350.3809523809524,322.0,126.0,636.0,7358.0,169.03120309294263,0.29973110365267225,1.3719791397881387,0.1755871544975236,0.6192150606010608
ID178492,178492,189,3802.828369140625,70.6346789310539,94.71092977142183,0.0,487.0,487,1.5,1,,3306.4285714285716,3293.0,1537.0,5514.0,69435.0,1191.196649232551,543.3333333333334,545.0,211.0,923.0,11410.0,227.46039948380758,0.3012678154780311,1.2852621781520066,0.2366385325078238,0.9141832013940477
